hrm_mean,hrm_min,hrm_max,hrm_med,hrm_var,hrm_kurtosis,hrm_skew,hrm_p10,hrm_p90,accel_mean,accel_min,accel_max,accel_med,accel_var,accel_kurtosis,accel_skew,accel_p10,accel_p90,label
57.567,55.0,61.0,57.0,2.979,-0.084,0.685,55.0,61.0,9.81,9.775,9.855,9.807,0.0,0.165,0.481,9.793,9.834,wake
61.867,61.0,63.0,61.5,0.849,-1.769,0.267,61.0,63.0,9.802,9.759,9.842,9.801,0.0,0.056,0.004,9.78,9.825,light
61.033,59.0,63.0,62.0,2.632,-1.625,-0.194,59.0,63.0,9.808,9.77,9.861,9.807,0.0,1.354,0.368,9.788,9.825,light
59.067,58.0,60.0,59.0,0.196,1.903,0.315,59.0,60.0,9.805,9.764,9.836,9.808,0.0,0.945,-0.717,9.788,9.82,light
59.9,58.0,64.0,58.0,5.09,-1.484,0.542,58.0,63.0,9.81,9.775,9.853,9.81,0.0,-0.623,-0.072,9.787,9.831,light
63.3,62.0,65.0,63.5,1.143,-1.351,0.036,62.0,65.0,9.807,9.778,9.864,9.804,0.0,1.35,1.06,9.789,9.829,light
61.667,60.0,63.0,62.0,0.956,-0.996,-0.151,60.0,63.0,9.811,9.774,9.854,9.813,0.0,-0.581,-0.06,9.781,9.835,wake
58.6,58.0,60.0,59.0,0.373,-0.643,0.491,58.0,59.0,9.818,9.784,9.868,9.816,0.0,0.434,0.61,9.799,9.839,wake
62.9,60.0,66.0,63.0,4.023,-1.325,0.038,60.0,66.0,9.812,9.774,9.862,9.811,0.0,0.928,0.672,9.789,9.828,wake
59.5,59.0,61.0,59.0,0.65,-0.485,1.145,59.0,61.0,9.793,9.624,9.881,9.799,0.002,5.623,-1.676,9.755,9.83,light
58.133,56.0,60.0,58.5,2.782,-1.641,-0.168,56.0,60.0,9.773,9.742,9.806,9.768,0.0,-0.602,0.52,9.757,9.797,wake
56.0,56.0,56.0,56.0,0.0,-3.0,0.0,56.0,56.0,9.775,9.745,9.803,9.772,0.0,-0.597,-0.043,9.757,9.789,wake
56.0,56.0,56.0,56.0,0.0,-3.0,0.0,56.0,56.0,9.775,9.725,9.802,9.776,0.0,1.012,-0.702,9.758,9.793,wake
56.0,56.0,56.0,56.0,0.0,-3.0,0.0,56.0,56.0,9.773,9.734,9.799,9.775,0.0,-0.299,-0.39,9.755,9.792,wake
51.033,50.0,52.0,51.0,0.166,2.959,0.249,51.0,51.1,9.777,9.746,9.811,9.774,0.0,-0.931,0.342,9.758,9.804,wake
50.767,50.0,52.0,51.0,0.246,-0.159,-0.401,50.0,51.0,9.774,9.75,9.793,9.772,0.0,-0.663,0.036,9.758,9.787,wake
52.867,52.0,54.0,53.0,0.449,-0.795,0.162,52.0,54.0,9.773,9.736,9.807,9.772,0.0,-0.46,-0.13,9.751,9.794,wake
53.733,52.0,56.0,53.0,2.396,-1.356,0.504,52.0,56.0,9.773,9.734,9.816,9.773,0.0,0.67,0.161,9.758,9.794,wake
56.867,56.0,58.0,57.0,0.582,-1.254,0.229,56.0,58.0,9.891,9.216,14.022,9.782,0.608,23.266,4.911,9.745,9.829,light
64.767,57.0,76.0,63.0,35.046,-0.979,0.56,58.0,73.2,9.861,9.411,10.546,9.85,0.024,12.604,2.14,9.82,9.872,light
60.967,59.0,63.0,61.0,1.299,-0.836,-0.205,59.0,62.0,9.835,9.793,9.874,9.836,0.0,-0.167,-0.227,9.807,9.859,wake
58.167,57.0,59.0,58.0,0.339,-0.263,-0.038,57.9,59.0,9.846,9.811,9.877,9.848,0.0,0.146,-0.385,9.829,9.859,wake
60.2,59.0,61.0,60.0,0.427,-0.727,-0.23,59.0,61.0,9.842,9.819,9.875,9.842,0.0,-0.729,0.281,9.826,9.86,wake
59.3,57.0,63.0,58.5,4.743,-1.228,0.484,57.0,63.0,9.843,9.793,9.875,9.844,0.0,0.465,-0.376,9.827,9.867,wake
59.867,57.0,62.0,61.0,3.049,-1.111,-0.697,57.0,61.1,9.777,8.562,9.865,9.844,0.063,16.082,-4.105,9.804,9.859,light
56.867,54.0,58.0,58.0,1.982,-1.356,-0.623,55.0,58.0,9.852,9.826,9.877,9.851,0.0,-0.656,-0.0,9.837,9.869,wake
56.333,54.0,57.0,57.0,0.822,0.561,-1.242,55.0,57.0,9.855,9.823,9.901,9.852,0.0,0.781,0.858,9.839,9.877,wake
56.933,55.0,58.0,57.0,0.462,0.782,-0.553,56.0,58.0,9.837,9.799,9.87,9.838,0.0,-0.463,-0.076,9.816,9.859,wake
54.867,54.0,56.0,55.0,0.249,0.601,-0.253,54.0,55.0,9.843,9.806,9.879,9.844,0.0,-0.153,0.05,9.822,9.862,wake
55.667,54.0,57.0,56.0,0.756,-0.145,-0.823,54.0,56.1,9.838,9.797,9.88,9.838,0.0,0.218,-0.054,9.818,9.86,wake
57.567,54.0,60.0,57.0,2.446,-0.736,-0.045,56.0,60.0,9.846,9.812,9.903,9.843,0.0,0.897,0.635,9.824,9.863,wake
56.567,54.0,60.0,56.0,3.979,-1.056,0.431,54.0,60.0,9.843,9.81,9.897,9.842,0.0,2.122,0.816,9.825,9.857,wake
60.067,58.0,62.0,60.5,1.996,-1.371,-0.189,58.0,62.0,9.839,9.794,9.869,9.845,0.0,-0.176,-0.673,9.813,9.861,wake
59.8,58.0,62.0,60.0,1.627,-1.314,-0.008,58.0,61.0,9.837,9.8,9.869,9.838,0.0,-0.316,-0.205,9.816,9.855,wake
57.6,57.0,59.0,57.0,0.573,-0.808,0.811,57.0,59.0,9.845,9.81,9.872,9.849,0.0,-1.026,-0.345,9.822,9.866,wake
57.367,56.0,58.0,58.0,0.566,-0.897,-0.717,56.0,58.0,9.838,9.818,9.856,9.839,0.0,-0.922,-0.228,9.823,9.85,wake
60.267,56.0,62.0,61.0,3.862,-0.016,-1.165,56.9,62.0,9.834,9.769,9.882,9.836,0.001,1.026,-0.697,9.808,9.856,wake
60.867,59.0,63.0,61.0,1.116,-1.172,0.098,60.0,62.0,9.843,9.819,9.863,9.842,0.0,-0.224,-0.032,9.832,9.855,wake
59.833,58.0,62.0,60.0,2.206,-1.391,0.165,58.0,62.0,9.841,9.792,9.884,9.844,0.0,0.039,-0.491,9.817,9.861,wake
59.4,57.0,61.0,59.5,1.373,-0.769,-0.318,58.0,61.0,9.838,9.803,9.864,9.84,0.0,-0.233,-0.367,9.817,9.859,wake
57.867,56.0,60.0,58.0,0.716,0.007,0.257,57.0,59.0,9.833,9.782,9.881,9.834,0.0,1.064,-0.179,9.813,9.856,wake
55.5,55.0,57.0,55.0,0.317,-0.715,0.561,55.0,56.0,9.838,9.801,9.899,9.838,0.0,3.464,0.899,9.817,9.852,wake
57.867,55.0,61.0,58.0,3.916,-1.255,0.108,55.0,61.0,9.835,9.797,9.867,9.837,0.0,-0.75,-0.172,9.807,9.861,wake
58.233,56.0,61.0,58.0,1.846,-0.839,-0.028,56.0,60.0,9.835,9.794,9.866,9.837,0.0,-0.08,-0.378,9.814,9.856,wake
59.367,58.0,61.0,60.0,1.099,-1.38,-0.253,58.0,60.1,9.841,9.799,9.965,9.839,0.001,10.579,2.785,9.821,9.859,wake
58.0,57.0,60.0,58.0,0.933,-0.551,0.665,57.0,59.1,9.834,9.793,9.862,9.834,0.0,0.679,-0.459,9.818,9.85,wake
57.733,56.0,59.0,58.0,0.996,-1.014,-0.253,56.0,59.0,9.837,9.801,9.88,9.837,0.0,-0.262,-0.007,9.814,9.858,wake
58.3,57.0,59.0,58.0,0.277,-0.644,0.165,58.0,59.0,9.838,9.763,9.868,9.839,0.0,5.54,-1.749,9.823,9.856,wake
57.167,55.0,59.0,57.5,1.672,-1.282,-0.127,55.9,59.0,9.833,9.807,9.861,9.831,0.0,-1.194,0.016,9.815,9.852,wake
57.733,57.0,60.0,57.0,0.862,-0.787,0.802,57.0,59.0,9.835,9.809,9.869,9.832,0.0,-0.249,0.355,9.816,9.856,wake
59.7,56.0,62.0,61.0,4.743,-0.951,-0.755,56.0,62.0,9.834,9.807,9.867,9.828,0.0,-0.896,0.41,9.815,9.856,wake
61.133,57.0,63.0,62.0,2.716,-0.227,-0.839,58.9,63.0,9.837,9.786,9.875,9.838,0.0,0.293,-0.394,9.813,9.861,wake
58.533,56.0,60.0,59.0,1.716,-0.57,-0.785,56.0,60.0,9.831,9.81,9.868,9.826,0.0,0.153,0.987,9.811,9.862,wake
59.133,58.0,61.0,59.0,0.782,-1.191,0.026,58.0,60.0,9.833,9.787,9.862,9.834,0.0,0.103,-0.457,9.816,9.852,wake
57.633,57.0,58.0,58.0,0.232,-1.694,-0.553,57.0,58.0,9.83,9.78,9.87,9.835,0.0,1.036,-0.714,9.813,9.847,wake
58.833,57.0,60.0,59.0,0.872,-1.418,0.091,58.0,60.0,9.831,9.805,9.858,9.831,0.0,0.106,-0.149,9.815,9.844,wake
56.733,55.0,60.0,57.0,1.262,1.169,0.96,55.9,58.1,9.834,9.771,9.868,9.835,0.0,1.812,-0.906,9.815,9.855,wake
59.3,58.0,61.0,59.0,0.877,-0.938,0.102,58.0,60.1,9.831,9.784,9.866,9.831,0.0,-0.071,-0.235,9.812,9.857,wake
59.4,57.0,61.0,59.0,1.84,-1.18,-0.189,57.9,61.0,9.832,9.808,9.879,9.832,0.0,0.732,0.744,9.811,9.849,wake
57.667,56.0,59.0,58.0,0.956,-0.85,-0.365,56.0,59.0,9.828,9.781,9.86,9.824,0.0,0.256,-0.277,9.813,9.849,wake
57.867,57.0,59.0,58.0,0.249,0.601,-0.253,57.0,58.0,9.833,9.787,9.875,9.834,0.0,-0.179,-0.117,9.811,9.857,wake
59.133,58.0,60.0,59.0,0.516,-1.051,-0.203,58.0,60.0,9.833,9.809,9.871,9.835,0.0,-0.199,0.152,9.815,9.848,wake
60.4,58.0,62.0,61.0,1.64,-0.706,-0.587,58.0,62.0,9.825,9.791,9.869,9.824,0.0,0.111,0.211,9.799,9.844,wake
57.8,56.0,60.0,57.5,1.827,-0.989,0.447,56.0,60.0,9.834,9.783,9.872,9.836,0.0,-0.565,-0.287,9.81,9.861,wake
61.133,59.0,63.0,61.0,1.249,-0.609,-0.264,59.9,62.1,9.831,9.802,9.879,9.827,0.0,-0.118,0.671,9.812,9.853,wake
58.933,58.0,61.0,59.0,0.729,-0.763,0.449,58.0,60.0,9.833,9.778,9.879,9.831,0.0,0.725,-0.5,9.814,9.855,wake
58.5,57.0,61.0,59.0,2.25,-1.21,0.415,57.0,61.0,9.829,9.669,9.946,9.841,0.003,3.107,-1.177,9.79,9.856,light
54.933,51.0,57.0,56.0,5.996,-1.275,-0.672,51.0,57.0,9.859,9.825,9.9,9.858,0.0,0.865,0.235,9.841,9.878,wake
55.2,51.0,57.0,55.0,3.36,-0.317,-0.751,52.9,57.0,9.846,9.808,9.877,9.847,0.0,-0.116,-0.259,9.824,9.865,wake
54.8,53.0,57.0,54.5,2.027,-1.325,0.216,53.0,57.0,9.853,9.822,9.909,9.855,0.0,1.049,0.504,9.827,9.869,wake
57.267,56.0,58.0,57.0,0.262,-0.441,0.282,57.0,58.0,9.857,9.827,9.883,9.861,0.0,-1.166,-0.222,9.835,9.878,wake
57.4,55.0,59.0,57.5,1.773,-1.336,-0.166,56.0,59.0,9.852,9.833,9.888,9.849,0.0,-0.341,0.647,9.835,9.873,wake
57.0,56.0,58.0,57.0,0.4,-0.5,0.0,56.0,58.0,9.847,9.818,9.885,9.848,0.0,-0.312,0.036,9.824,9.863,wake
59.267,57.0,62.0,59.0,2.729,-1.079,0.192,57.0,62.0,9.85,9.815,9.888,9.851,0.0,0.17,0.008,9.831,9.868,wake
57.933,57.0,59.0,58.0,0.662,-1.48,0.123,57.0,59.0,9.857,9.798,9.891,9.86,0.0,2.557,-1.277,9.831,9.873,wake
57.533,56.0,58.0,58.0,0.316,-0.555,-0.695,57.0,58.0,9.857,9.835,9.883,9.856,0.0,-0.917,-0.042,9.838,9.872,wake
58.833,57.0,60.0,59.0,0.406,1.005,-0.617,58.0,59.1,9.856,9.819,9.899,9.855,0.0,1.611,0.408,9.842,9.871,wake
60.467,57.0,62.0,61.0,1.982,0.45,-1.15,58.0,62.0,9.854,9.819,9.894,9.853,0.0,-0.228,0.208,9.838,9.875,wake
59.5,56.0,63.0,60.0,5.517,-1.251,-0.255,56.0,62.1,9.854,9.829,9.893,9.851,0.0,0.052,0.699,9.841,9.877,wake
58.833,58.0,60.0,59.0,0.472,-0.893,0.228,58.0,60.0,9.851,9.823,9.888,9.851,0.0,-0.543,0.226,9.829,9.87,wake
59.533,58.0,61.0,60.0,0.649,-0.406,-0.491,58.0,60.0,9.856,9.823,9.882,9.86,0.0,-0.733,-0.415,9.835,9.873,wake
58.833,56.0,61.0,59.0,3.206,-1.243,-0.272,56.0,61.0,9.854,9.83,9.885,9.851,0.0,-0.551,0.36,9.838,9.87,wake
57.867,57.0,59.0,58.0,0.249,0.601,-0.253,57.0,58.0,10.14,9.795,18.579,9.851,2.456,25.016,5.197,9.824,9.874,wake
57.333,54.0,60.0,57.0,3.222,-0.79,-0.229,54.9,60.0,9.846,9.821,9.889,9.841,0.0,1.262,1.171,9.831,9.862,wake
55.9,54.0,57.0,56.0,0.49,0.372,-0.443,55.0,57.0,9.856,9.826,9.893,9.854,0.0,-0.853,0.102,9.834,9.88,wake
59.333,57.0,62.0,60.0,3.222,-1.497,-0.264,57.0,61.0,9.875,9.801,10.257,9.852,0.011,9.236,3.273,9.828,9.87,wake
61.733,60.0,63.0,61.5,0.796,-1.225,0.266,61.0,63.0,9.85,9.827,9.889,9.85,0.0,-0.123,0.38,9.829,9.865,wake
58.067,57.0,60.0,58.0,0.329,3.204,1.064,57.9,59.0,9.853,9.827,9.897,9.849,0.0,0.111,0.958,9.834,9.89,wake
59.4,58.0,61.0,59.0,1.107,-1.036,0.522,58.0,61.0,9.844,9.802,9.88,9.845,0.0,-0.238,-0.34,9.822,9.865,wake
61.5,60.0,63.0,62.0,0.983,-1.039,-0.103,60.0,63.0,9.846,9.799,9.878,9.846,0.0,-0.111,-0.259,9.823,9.867,wake
61.4,60.0,63.0,61.0,0.44,0.198,0.713,61.0,62.0,9.845,9.805,9.875,9.846,0.0,-0.048,-0.486,9.822,9.864,wake
61.4,59.0,63.0,62.0,2.107,-1.187,-0.455,59.0,63.0,9.848,9.796,9.881,9.847,0.0,2.523,-0.74,9.836,9.869,wake
61.733,59.0,63.0,62.0,1.462,-0.321,-0.836,60.0,63.0,9.85,9.816,9.894,9.85,0.0,0.301,0.42,9.831,9.872,wake
63.633,63.0,64.0,64.0,0.232,-1.694,-0.553,63.0,64.0,9.851,9.821,9.89,9.849,0.0,-0.556,0.052,9.828,9.868,wake
62.033,60.0,63.0,62.0,1.099,-0.673,-0.761,60.0,63.0,9.849,9.819,9.868,9.849,0.0,-0.17,-0.336,9.838,9.864,wake
61.633,59.0,63.0,62.0,1.299,-0.235,-0.6,60.0,63.0,9.846,9.814,9.877,9.846,0.0,-0.146,-0.276,9.822,9.865,wake
59.667,58.0,61.0,60.0,0.756,-0.612,-0.214,58.9,61.0,9.848,9.815,9.872,9.848,0.0,-0.567,-0.235,9.832,9.863,wake
61.8,59.0,63.0,62.0,1.693,-0.662,-0.806,60.0,63.0,9.847,9.823,9.872,9.847,0.0,-0.908,0.182,9.831,9.864,wake
62.867,62.0,64.0,63.0,0.516,-1.051,0.203,62.0,64.0,9.849,9.824,9.875,9.847,0.0,-0.895,0.217,9.833,9.865,wake
60.967,60.0,62.0,61.0,0.432,-0.689,0.035,60.0,62.0,9.847,9.811,9.882,9.847,0.0,0.555,0.207,9.834,9.868,wake
62.067,60.0,63.0,62.0,0.796,-0.298,-0.694,61.0,63.0,9.854,9.83,9.884,9.852,0.0,-0.709,0.391,9.84,9.876,wake
61.467,60.0,63.0,61.5,0.849,-0.844,-0.03,60.0,63.0,9.85,9.803,9.881,9.852,0.0,0.36,-0.521,9.828,9.87,wake
61.9,61.0,63.0,62.0,0.69,-1.526,0.188,61.0,63.0,9.844,9.815,9.873,9.846,0.0,-0.312,-0.207,9.826,9.862,deep
60.233,59.0,62.0,60.0,0.579,0.104,0.489,59.0,61.0,9.847,9.812,9.877,9.851,0.0,-0.493,-0.43,9.822,9.864,deep
62.233,61.0,64.0,62.0,1.046,-0.897,0.457,61.0,64.0,9.847,9.805,9.887,9.843,0.0,-0.565,0.185,9.824,9.873,deep
65.4,63.0,68.0,65.5,2.107,-1.421,0.003,64.0,67.0,9.851,9.824,9.9,9.847,0.0,1.239,0.984,9.836,9.872,deep
63.833,60.0,67.0,64.0,5.939,-1.248,-0.29,60.0,67.0,9.841,9.815,9.868,9.84,0.0,-0.782,0.187,9.824,9.863,deep
64.8,60.0,67.0,65.0,3.293,0.184,-0.839,62.0,67.0,9.85,9.812,9.881,9.85,0.0,-0.603,-0.186,9.826,9.871,deep
62.733,62.0,64.0,62.5,0.662,-1.298,0.523,62.0,64.0,9.846,9.806,9.895,9.843,0.0,-0.013,0.543,9.828,9.876,deep
63.233,62.0,65.0,63.0,1.712,-1.623,0.367,62.0,65.0,9.845,9.822,9.881,9.848,0.0,-0.16,0.371,9.828,9.86,deep
66.133,65.0,69.0,66.0,1.782,-0.255,1.016,65.0,68.1,9.846,9.818,9.876,9.848,0.0,-0.46,-0.16,9.822,9.864,deep
68.8,65.0,73.0,68.0,6.093,-1.194,0.297,66.0,72.1,9.847,9.817,9.883,9.846,0.0,-0.626,0.219,9.825,9.867,wake
63.433,61.0,66.0,63.5,2.579,-1.306,-0.145,61.0,65.0,9.85,9.813,9.917,9.851,0.0,3.379,1.024,9.831,9.866,wake
62.867,61.0,65.0,63.0,1.316,-1.218,-0.136,61.0,64.0,9.849,9.822,9.869,9.849,0.0,-0.373,-0.365,9.831,9.862,wake
61.833,61.0,64.0,61.0,1.472,-0.769,0.993,61.0,64.0,9.847,9.76,9.909,9.847,0.001,3.421,-0.942,9.82,9.867,wake
63.533,63.0,65.0,63.0,0.449,-0.398,0.876,63.0,64.1,9.852,9.807,9.902,9.853,0.0,0.146,0.247,9.828,9.875,wake
63.967,62.0,65.0,64.0,0.432,1.31,-0.669,63.0,65.0,9.853,9.819,9.897,9.852,0.0,-0.294,0.468,9.829,9.876,wake
59.733,58.0,62.0,60.0,0.729,0.09,0.539,59.0,61.0,9.851,9.811,9.903,9.848,0.0,1.177,0.717,9.831,9.874,wake
64.033,62.0,66.0,64.0,1.499,-1.143,0.481,63.0,66.0,9.846,9.796,9.877,9.847,0.0,0.844,-0.673,9.831,9.865,wake
64.767,64.0,65.0,65.0,0.179,-0.41,-1.261,64.0,65.0,9.846,9.788,9.882,9.846,0.0,1.26,-0.559,9.828,9.874,wake
66.533,65.0,69.0,66.0,1.849,-1.161,0.487,65.0,68.1,9.847,9.809,9.89,9.845,0.0,-0.802,0.127,9.819,9.874,rem
67.033,62.0,71.0,67.5,11.566,-1.556,-0.247,62.0,71.0,9.844,9.81,9.866,9.843,0.0,-0.118,-0.444,9.825,9.864,rem
60.667,59.0,62.0,61.0,1.156,-1.28,-0.113,59.0,62.0,9.85,9.816,9.88,9.853,0.0,-0.415,-0.276,9.832,9.866,rem
60.9,60.0,62.0,61.0,0.223,1.151,-0.303,60.0,61.0,9.85,9.814,9.876,9.853,0.0,-0.373,-0.575,9.828,9.866,rem
62.5,62.0,64.0,62.0,0.317,-0.715,0.561,62.0,63.0,9.855,9.823,9.888,9.853,0.0,-0.462,-0.042,9.838,9.872,rem
60.6,59.0,65.0,60.0,2.773,0.348,1.124,59.0,63.1,9.849,9.803,9.885,9.848,0.0,0.946,-0.007,9.833,9.869,rem
61.567,60.0,65.0,60.5,3.312,-1.087,0.656,60.0,64.1,9.849,9.816,9.886,9.845,0.0,-0.192,0.495,9.832,9.869,rem
63.6,60.0,69.0,63.0,7.773,-0.843,0.563,60.0,68.0,9.849,9.821,9.897,9.847,0.0,0.772,0.675,9.829,9.867,rem
67.067,64.0,69.0,67.0,2.796,-1.044,-0.448,64.9,69.0,9.848,9.811,9.888,9.85,0.0,-0.105,0.011,9.827,9.868,rem
63.3,62.0,64.0,63.0,0.343,-0.599,-0.179,63.0,64.0,9.844,9.36,9.915,9.871,0.012,11.393,-3.503,9.831,9.902,light
63.333,60.0,70.0,62.0,12.489,-1.123,0.657,60.0,69.0,9.872,9.746,10.074,9.875,0.003,6.098,1.174,9.832,9.904,light
63.333,59.0,70.0,62.0,11.356,-0.797,0.741,60.0,69.0,9.847,9.816,9.878,9.847,0.0,-0.946,-0.052,9.823,9.866,wake
58.667,57.0,60.0,58.5,1.356,-1.496,-0.089,57.0,60.0,9.851,9.82,9.896,9.849,0.0,-0.19,0.249,9.824,9.87,wake
60.467,56.0,66.0,62.0,12.249,-1.35,-0.004,56.0,65.1,9.85,9.825,9.874,9.851,0.0,-0.528,0.069,9.833,9.866,wake
57.533,57.0,58.0,58.0,0.249,-1.982,-0.134,57.0,58.0,9.827,9.795,9.855,9.827,0.0,0.263,-0.394,9.811,9.843,rem
56.667,56.0,58.0,56.5,0.556,-0.96,0.626,56.0,58.0,9.829,9.806,9.854,9.825,0.0,-1.024,0.066,9.811,9.846,rem
56.867,56.0,58.0,57.0,0.249,0.601,-0.253,56.0,57.0,9.825,9.787,9.854,9.826,0.0,-0.237,-0.282,9.804,9.846,rem
57.433,57.0,58.0,57.0,0.246,-1.928,0.269,57.0,58.0,9.827,9.796,9.853,9.826,0.0,-0.636,0.055,9.811,9.845,rem
57.533,57.0,58.0,58.0,0.249,-1.982,-0.134,57.0,58.0,9.825,9.799,9.855,9.826,0.0,-0.73,-0.008,9.808,9.841,rem
57.233,57.0,58.0,57.0,0.179,-0.41,1.261,57.0,58.0,9.828,9.791,9.853,9.833,0.0,-0.271,-0.524,9.809,9.845,rem
57.567,57.0,58.0,58.0,0.246,-1.928,-0.269,57.0,58.0,9.821,9.787,9.855,9.821,0.0,0.091,-0.039,9.803,9.84,rem
58.067,57.0,59.0,58.0,0.596,-1.314,-0.115,57.0,59.0,9.821,9.796,9.857,9.822,0.0,-0.39,0.213,9.799,9.839,rem
57.6,57.0,58.0,58.0,0.24,-1.833,-0.408,57.0,58.0,9.816,9.768,9.851,9.815,0.0,0.962,-0.35,9.802,9.837,rem
57.9,57.0,59.0,58.0,0.223,1.151,-0.303,57.0,58.0,9.823,9.767,9.851,9.825,0.0,2.263,-1.051,9.807,9.842,rem
57.167,57.0,58.0,57.0,0.139,1.2,1.789,57.0,58.0,9.82,9.794,9.858,9.819,0.0,0.336,0.693,9.802,9.838,rem
57.067,56.0,58.0,57.0,0.729,-1.616,-0.128,56.0,58.0,9.82,9.783,9.849,9.818,0.0,-0.719,-0.159,9.793,9.846,rem
57.433,56.0,59.0,57.5,1.179,-1.295,0.015,56.0,59.0,9.821,9.717,9.854,9.824,0.001,10.992,-2.891,9.81,9.84,wake
58.133,57.0,60.0,58.0,0.249,5.336,1.864,58.0,59.0,9.825,9.776,9.854,9.826,0.0,1.656,-1.223,9.809,9.843,wake
57.0,57.0,57.0,57.0,0.0,-3.0,0.0,57.0,57.0,9.822,9.788,9.85,9.823,0.0,-0.178,-0.353,9.803,9.84,light
58.833,57.0,63.0,58.0,3.139,0.097,1.044,57.0,62.0,10.012,9.113,12.625,9.82,0.437,6.095,2.397,9.59,10.829,light
61.567,58.0,64.0,62.0,5.246,-1.468,-0.294,58.0,64.0,9.82,9.778,9.869,9.817,0.0,-0.578,0.312,9.795,9.852,wake
51.2,50.0,52.0,51.5,0.76,-1.568,-0.398,50.0,52.0,9.8,9.759,9.845,9.802,0.0,-0.344,-0.002,9.779,9.825,wake
49.2,48.0,50.0,49.0,0.627,-1.315,-0.371,48.0,50.0,9.807,9.763,9.856,9.804,0.0,1.24,0.121,9.79,9.828,wake
59.9,50.0,64.0,61.0,12.757,1.774,-1.577,54.8,63.0,9.808,9.758,9.878,9.798,0.001,0.192,0.8,9.783,9.852,wake
56.367,54.0,60.0,56.0,3.766,-1.334,0.188,54.0,59.0,9.807,9.763,9.846,9.807,0.0,-0.303,0.147,9.782,9.838,wake
54.733,53.0,57.0,54.0,1.796,-1.349,0.245,53.0,56.1,9.81,9.772,9.843,9.81,0.0,0.853,-0.241,9.793,9.825,wake
55.267,54.0,56.0,55.0,0.462,-0.841,-0.388,54.0,56.0,9.808,9.768,9.853,9.809,0.0,-0.009,0.231,9.785,9.827,wake
56.367,54.0,58.0,57.0,2.432,-1.234,-0.622,54.0,58.0,9.808,9.767,9.848,9.808,0.0,-0.894,-0.049,9.779,9.834,wake
55.633,54.0,57.0,55.0,0.966,-1.16,0.153,54.9,57.0,9.818,9.769,9.864,9.815,0.001,-0.52,-0.074,9.792,9.846,wake
57.0,55.0,58.0,57.0,1.2,-0.778,-0.761,55.0,58.0,9.808,9.781,9.838,9.811,0.0,0.072,-0.087,9.794,9.824,wake
59.033,58.0,60.0,59.0,0.566,-1.23,-0.055,58.0,60.0,9.878,9.853,9.913,9.878,0.0,-0.322,0.461,9.858,9.898,deep
59.267,57.0,60.0,60.0,1.062,-0.745,-0.915,58.0,60.0,9.874,9.834,9.918,9.871,0.0,-0.581,0.335,9.852,9.903,deep
60.967,60.0,62.0,61.0,0.699,-1.566,0.063,60.0,62.0,9.877,9.824,9.927,9.876,0.0,0.468,-0.03,9.855,9.901,deep
61.667,60.0,62.0,62.0,0.356,1.453,-1.607,61.0,62.0,9.869,9.823,9.91,9.869,0.0,-0.383,0.138,9.842,9.896,deep
59.9,59.0,62.0,60.0,1.023,-0.159,0.974,59.0,62.0,9.877,9.844,9.908,9.88,0.0,-0.76,-0.224,9.854,9.897,deep
58.3,57.0,59.0,58.5,0.61,-1.136,-0.579,57.0,59.0,9.869,9.838,9.904,9.865,0.0,-0.35,0.474,9.849,9.895,deep
59.833,58.0,61.0,60.0,1.272,-1.144,-0.506,58.0,61.0,9.869,9.812,9.904,9.867,0.0,4.758,-1.27,9.856,9.882,deep
60.9,60.0,62.0,61.0,0.29,0.302,-0.077,60.0,61.1,9.879,9.822,9.916,9.877,0.0,1.448,-0.546,9.864,9.902,deep
62.1,62.0,63.0,62.0,0.09,5.111,2.667,62.0,62.1,9.873,9.835,9.92,9.873,0.0,0.929,0.444,9.852,9.89,deep
61.633,60.0,63.0,61.5,1.299,-1.437,-0.06,60.0,63.0,9.877,9.836,9.922,9.873,0.0,-0.288,0.305,9.858,9.899,deep
62.4,62.0,63.0,62.0,0.24,-1.833,0.408,62.0,63.0,9.876,9.842,9.921,9.873,0.0,-0.046,0.447,9.853,9.899,deep
62.1,60.0,64.0,62.0,1.023,0.146,-0.781,60.0,63.0,9.879,9.851,9.904,9.881,0.0,-1.093,-0.17,9.857,9.9,deep
61.267,59.0,62.0,61.0,0.662,0.101,-0.895,60.0,62.0,9.878,9.836,9.908,9.881,0.0,-0.17,-0.575,9.854,9.899,deep
60.6,59.0,61.0,61.0,0.44,0.612,-1.398,59.9,61.0,9.875,9.84,9.897,9.875,0.0,0.039,-0.532,9.86,9.891,deep
62.2,60.0,64.0,62.0,1.227,-0.843,-0.253,61.0,63.1,9.873,9.837,9.93,9.873,0.0,0.624,0.531,9.849,9.897,deep
62.633,62.0,63.0,63.0,0.232,-1.694,-0.553,62.0,63.0,9.872,8.936,10.964,9.873,0.097,5.829,0.615,9.774,9.93,light
70.833,62.0,82.0,67.0,69.406,-1.861,0.127,62.0,81.1,9.931,9.388,11.522,9.894,0.128,11.109,3.014,9.76,9.988,light
67.633,61.0,77.0,65.0,24.899,-0.732,0.834,62.9,76.0,9.897,9.865,9.931,9.896,0.0,-0.344,-0.038,9.878,9.914,deep
59.6,58.0,61.0,60.0,0.64,-0.531,0.062,59.0,61.0,9.9,9.865,9.922,9.901,0.0,0.192,-0.448,9.888,9.916,deep
